time_s,current_uA,applied_V,force_V,force_mN
65.7,6250.0,0.8,7.64,427.84
65.8,6250.0,0.8,7.642,427.952
65.9,6250.0,0.8,7.642,427.952
66.0,6250.0,0.8,7.642,427.952
66.1,6250.0,0.8,7.642,427.952
66.2,6250.0,0.8,7.642,427.952
66.3,6250.0,0.8,7.6425,427.98
66.4,6250.0,0.8,7.6425,427.98
66.5,6250.0,0.8,7.6425,427.98
66.6,6250.0,0.8,7.6425,427.98
66.7,6250.0,0.8,7.6425,427.98
66.8,6250.0,0.8,7.643,428.008
66.9,6250.0,0.8,7.643,428.008
67.0,6250.0,0.8,7.643,428.008
67.1,6250.0,0.8,7.643,428.008
67.2,6250.0,0.8,7.643,428.008
67.3,6250.0,0.8,7.644,428.064
67.4,6250.0,0.8,7.644,428.064
67.5,6250.0,0.8,7.644,428.064
67.6,6250.0,0.8,7.644,428.064
67.7,6250.0,0.8,7.644,428.064
67.8,6250.0,0.8,7.644,428.064
67.9,6250.0,0.8,7.644,428.064
68.0,6250.0,0.8,7.644,428.064
68.1,6250.0,0.8,7.644,428.064
68.2,6250.0,0.8,7.644,428.064
68.3,6250.0,0.8,7.643,428.008
68.4,6250.0,0.8,7.643,428.008
68.5,6250.0,0.8,7.643,428.008
68.6,6250.0,0.8,7.643,428.008
68.7,6250.0,0.8,7.643,428.008
68.8,6250.0,0.8,7.643,428.008
68.9,6250.0,0.8,7.643,428.008
69.0,6250.0,0.8,7.643,428.008
69.1,6250.0,0.8,7.643,428.008
69.2,6250.0,0.8,7.643,428.008
69.3,6250.0,0.8,7.642,427.952
69.4,6250.0,0.8,7.642,427.952
69.5,6250.0,0.8,7.642,427.952
69.6,6250.0,0.8,7.642,427.952
69.7,6250.0,0.8,7.642,427.952
69.8,6250.0,0.8,7.644,428.064
69.9,6250.0,0.8,7.644,428.064
70.0,6250.0,0.8,7.644,428.064
70.1,6250.0,0.8,7.644,428.064
70.2,6250.0,0.8,7.644,428.064
70.3,6250.0,0.8,7.643,428.008
70.4,6250.0,0.8,7.643,428.008
70.5,6250.0,0.8,7.643,428.008
70.6,6250.0,0.8,7.643,428.008
70.7,6250.0,0.8,7.643,428.008
70.8,6250.0,0.8,7.642,427.952
70.9,6250.0,0.8,7.642,427.952
71.0,6250.0,0.8,7.642,427.952
71.1,6250.0,0.8,7.642,427.952
71.2,6250.0,0.8,7.642,427.952
71.3,6250.0,0.8,7.643,428.008
71.4,6250.0,0.8,7.643,428.008
71.5,6250.0,0.8,7.643,428.008
71.6,6250.0,0.8,7.643,428.008
71.7,6250.0,0.8,7.643,428.008
71.8,6250.0,0.8,7.642,427.952
71.9,6250.0,0.8,7.642,427.952
72.0,6250.0,0.8,7.642,427.952
72.1,6250.0,0.8,7.642,427.952
72.2,6250.0,0.8,7.642,427.952
72.3,6250.0,0.8,7.644,428.064
72.4,6250.0,0.8,7.644,428.064
72.5,6250.0,0.8,7.644,428.064
72.6,6250.0,0.8,7.644,428.064
72.7,6250.0,0.8,7.644,428.064
72.8,6250.0,0.8,7.646,428.176
72.9,6250.0,0.8,7.646,428.176
73.0,6250.0,0.8,7.646,428.176
73.1,6250.0,0.8,7.646,428.176
73.2,6250.0,0.8,7.646,428.176
73.3,6250.0,0.8,7.643666666666666,428.0453333333333
73.4,6250.0,0.8,7.643666666666666,428.0453333333333
73.5,6250.0,0.8,7.643666666666666,428.0453333333333
73.6,6250.0,0.8,7.643666666666666,428.0453333333333
73.7,6250.0,0.8,7.643666666666666,428.0453333333333
73.8,6250.0,0.8,7.641333333333334,427.9146666666667
73.9,6250.0,0.8,7.641333333333334,427.9146666666667
74.0,6250.0,0.8,7.641333333333334,427.9146666666667
74.1,6250.0,0.8,7.641333333333334,427.9146666666667
74.2,6250.0,0.8,7.641333333333334,427.9146666666667
74.3,6250.0,0.8,7.639,427.784
74.4,6250.0,0.8,7.639,427.784
74.5,6250.0,0.8,7.639,427.784
74.6,6250.0,0.8,7.639,427.784
74.7,6250.0,0.8,7.639,427.784
74.8,6250.0,0.8,7.642,427.952
74.9,6250.0,0.8,7.642,427.952
75.0,6250.0,0.8,7.642,427.952
75.1,6250.0,0.8,7.642,427.952
75.2,6250.0,0.8,7.642,427.952
75.3,6250.0,0.8,7.642,427.952
75.4,6250.0,0.8,7.642,427.952
75.5,6250.0,0.8,7.642,427.952
75.6,6250.0,0.8,7.642,427.952
75.7,6250.0,0.8,7.642,427.952
75.8,6250.0,0.8,7.642,427.952
75.9,6250.0,0.8,7.642,427.952
76.0,6250.0,0.8,7.642,427.952
76.1,6250.0,0.8,7.642,427.952
76.2,6250.0,0.8,7.642,427.952
76.3,6250.0,0.8,7.642,427.952
76.4,6250.0,0.8,7.642,427.952
76.5,6250.0,0.8,7.642,427.952
76.6,6250.0,0.8,7.642,427.952
76.7,6250.0,0.8,7.642,427.952
76.8,6250.0,0.8,7.642,427.952
76.9,6250.0,0.8,7.642,427.952
77.0,6250.0,0.8,7.642,427.952
77.1,6250.0,0.8,7.642,427.952
77.2,6250.0,0.8,7.642,427.952
77.3,6250.0,0.8,7.639,427.784
77.4,6250.0,0.8,7.639,427.784
77.5,6250.0,0.8,7.639,427.784
77.6,6250.0,0.8,7.639,427.784
77.7,6250.0,0.8,7.639,427.784
77.8,6250.0,0.8,7.643,428.008
77.9,6250.0,0.8,7.643,428.008
78.0,6250.0,0.8,7.643,428.008
78.1,6250.0,0.8,7.643,428.008
78.2,6250.0,0.8,7.643,428.008
78.3,6250.0,0.8,7.645,428.12
78.4,6250.0,0.8,7.645,428.12
78.5,6250.0,0.8,7.645,428.12
78.6,6250.0,0.8,7.645,428.12
78.7,6250.0,0.8,7.645,428.12
78.8,6250.0,0.8,7.642,427.952
78.9,6250.0,0.8,7.642,427.952
79.0,6250.0,0.8,7.642,427.952
79.1,6250.0,0.8,7.642,427.952
79.2,6250.0,0.8,7.642,427.952
79.3,6250.0,0.8,7.644,428.064
79.4,6250.0,0.8,7.644,428.064
79.5,6250.0,0.8,7.644,428.064
79.6,6250.0,0.8,7.644,428.064
79.7,6250.0,0.8,7.644,428.064
79.8,6250.0,0.8,7.643,428.008
79.9,6250.0,0.8,7.643,428.008
80.0,6250.0,0.8,7.643,428.008
80.1,6250.0,0.8,7.643,428.008
80.2,6250.0,0.8,7.643,428.008
80.3,6250.0,0.8,7.646,428.176
80.4,6250.0,0.8,7.646,428.176
80.5,6250.0,0.8,7.646,428.176
80.6,6250.0,0.8,7.646,428.176
80.7,6250.0,0.8,7.646,428.176
80.8,6250.0,0.8,7.6455,428.148
80.9,6250.0,0.8,7.6455,428.148
81.0,6250.0,0.8,7.6455,428.148
81.1,6250.0,0.8,7.6455,428.148
81.2,6250.0,0.8,7.6455,428.148
81.3,6250.0,0.8,7.645,428.12
81.4,6250.0,0.8,7.645,428.12
81.5,6250.0,0.8,7.645,428.12
81.6,6250.0,0.8,7.645,428.12
81.7,6250.0,0.8,7.645,428.12
81.8,6250.0,0.8,7.644,428.064
81.9,6250.0,0.8,7.644,428.064
82.0,6250.0,0.8,7.644,428.064
82.1,6250.0,0.8,7.644,428.064
82.2,6250.0,0.8,7.644,428.064
82.3,6250.0,0.8,7.646,428.176
82.4,6250.0,0.8,7.646,428.176
82.5,6250.0,0.8,7.646,428.176
82.6,6250.0,0.8,7.646,428.176
82.7,6250.0,0.8,7.646,428.176
82.8,6250.0,0.8,7.643,428.008
82.9,6250.0,0.8,7.643,428.008
83.0,6250.0,0.8,7.643,428.008
83.1,6250.0,0.8,7.643,428.008
83.2,6250.0,0.8,7.643,428.008
83.3,6250.0,0.8,7.645,428.12
83.4,6250.0,0.8,7.645,428.12
83.5,6250.0,0.8,7.645,428.12
83.6,6250.0,0.8,7.645,428.12
83.7,6250.0,0.8,7.645,428.12
83.8,6250.0,0.8,7.642,427.952
83.9,6250.0,0.8,7.642,427.952
84.0,6250.0,0.8,7.642,427.952
84.1,6250.0,0.8,7.642,427.952
84.2,6250.0,0.8,7.642,427.952
84.3,6250.0,0.8,7.639,427.784
84.4,6250.0,0.8,7.639,427.784
84.5,6250.0,0.8,7.639,427.784
84.6,6250.0,0.8,7.639,427.784
84.7,6250.0,0.8,7.639,427.784
84.8,6250.0,0.8,7.64,427.84
84.9,6250.0,0.8,7.64,427.84
85.0,6250.0,0.8,7.64,427.84
85.1,6250.0,0.8,7.64,427.84
85.2,6250.0,0.8,7.64,427.84
85.3,6250.0,0.8,7.642,427.952
85.4,6250.0,0.8,7.642,427.952
85.5,6250.0,0.8,7.642,427.952
85.6,6250.0,0.8,7.642,427.952
85.7,6250.0,0.8,7.642,427.952
85.8,6250.0,0.8,7.642,427.952
85.9,6250.0,0.8,7.642,427.952
86.0,6250.0,0.8,7.642,427.952
86.1,6250.0,0.8,7.642,427.952
86.2,6250.0,0.8,7.642,427.952
86.3,6250.0,0.8,7.639,427.784
86.4,6250.0,0.8,7.639,427.784
86.5,6250.0,0.8,7.639,427.784
86.6,6250.0,0.8,7.639,427.784
86.7,6250.0,0.8,7.639,427.784
86.8,6250.0,0.8,7.6405,427.868
86.9,6250.0,0.8,7.6405,427.868
87.0,6250.0,0.8,7.6405,427.868
87.1,6250.0,0.8,7.6405,427.868
87.2,6250.0,0.8,7.6405,427.868
87.3,6250.0,0.8,7.642,427.952
87.4,6250.0,0.8,7.642,427.952
87.5,6250.0,0.8,7.642,427.952
87.6,6250.0,0.8,7.642,427.952
87.7,6250.0,0.8,7.642,427.952
87.8,6250.0,0.8,7.64,427.84
87.9,6250.0,0.8,7.64,427.84
88.0,6250.0,0.8,7.64,427.84
88.1,6250.0,0.8,7.64,427.84
88.2,6250.0,0.8,7.64,427.84
88.3,6250.0,0.8,7.643,428.008
88.4,6250.0,0.8,7.643,428.008
88.5,6250.0,0.8,7.643,428.008
88.6,6250.0,0.8,7.643,428.008
88.7,6250.0,0.8,7.643,428.008
88.8,6250.0,0.8,7.642,427.952
88.9,6250.0,0.8,7.642,427.952
89.0,6250.0,0.8,7.642,427.952
89.1,6250.0,0.8,7.642,427.952
89.2,6250.0,0.8,7.642,427.952
89.3,6250.0,0.8,7.646,428.176
89.4,6250.0,0.8,7.646,428.176
89.5,6250.0,0.8,7.646,428.176
89.6,6250.0,0.8,7.646,428.176
89.7,6250.0,0.8,7.646,428.176
89.8,6250.0,0.8,7.642,427.952
89.9,6250.0,0.8,7.642,427.952
90.0,6250.0,0.8,7.642,427.952
90.1,6250.0,0.8,7.642,427.952
90.2,6250.0,0.8,7.642,427.952
90.3,6250.0,0.8,7.642,427.952
90.4,6250.0,0.8,7.642,427.952
90.5,6250.0,0.8,7.642,427.952
90.6,6250.0,0.8,7.642,427.952
90.7,6250.0,0.8,7.642,427.952
90.8,6250.0,0.8,7.641,427.896
90.9,6250.0,0.8,7.641,427.896
91.0,6250.0,0.8,7.641,427.896
91.1,6250.0,0.8,7.641,427.896
91.2,6250.0,0.8,7.641,427.896
91.3,6250.0,0.8,7.642,427.952
91.4,6250.0,0.8,7.642,427.952
91.5,6250.0,0.8,7.642,427.952
91.6,6250.0,0.8,7.642,427.952
91.7,6250.0,0.8,7.642,427.952
91.8,6250.0,0.8,7.639,427.784
91.9,6250.0,0.8,7.639,427.784
92.0,6250.0,0.8,7.639,427.784
92.1,6250.0,0.8,7.639,427.784
92.2,6250.0,0.8,7.639,427.784
92.3,6250.0,0.8,7.642,427.952
92.4,6250.0,0.8,7.642,427.952
92.5,6250.0,0.8,7.642,427.952
92.6,6250.0,0.8,7.642,427.952
92.7,6250.0,0.8,7.642,427.952
92.8,6250.0,0.8,7.642,427.952
92.9,6250.0,0.8,7.642,427.952
93.0,6250.0,0.8,7.642,427.952
93.1,6250.0,0.8,7.642,427.952
93.2,6250.0,0.8,7.642,427.952
93.3,6250.0,0.8,7.6425,427.98
93.4,6250.0,0.8,7.6425,427.98
93.5,6250.0,0.8,7.6425,427.98
93.6,6250.0,0.8,7.6425,427.98
93.7,6250.0,0.8,7.6425,427.98
93.8,6250.0,0.8,7.643,428.008
93.9,6250.0,0.8,7.643,428.008
94.0,6250.0,0.8,7.643,428.008
94.1,6250.0,0.8,7.643,428.008
94.2,6250.0,0.8,7.643,428.008
94.3,6250.0,0.8,7.6419999999999995,427.952
94.4,6250.0,0.8,7.6419999999999995,427.952
94.5,6250.0,0.8,7.6419999999999995,427.952
94.6,6250.0,0.8,7.6419999999999995,427.952
94.7,6250.0,0.8,7.6419999999999995,427.952
94.8,6250.0,0.8,7.641,427.896
94.9,6250.0,0.8,7.641,427.896
95.0,6250.0,0.8,7.641,427.896
95.1,6250.0,0.8,7.641,427.896
95.2,6250.0,0.8,7.641,427.896
95.3,6250.0,0.8,7.641,427.896
95.4,6250.0,0.8,7.641,427.896
95.5,6250.0,0.8,7.641,427.896
95.6,6250.0,0.8,7.641,427.896
95.7,6250.0,0.8,7.641,427.896
95.8,6250.0,0.8,7.643,428.008
95.9,6250.0,0.8,7.643,428.008
96.0,6250.0,0.8,7.643,428.008
96.1,6250.0,0.8,7.643,428.008
96.2,6250.0,0.8,7.643,428.008
96.3,6250.0,0.8,7.643,428.008
96.4,6250.0,0.8,7.643,428.008
96.5,6250.0,0.8,7.643,428.008
96.6,6250.0,0.8,7.643,428.008
96.7,6250.0,0.8,7.643,428.008
96.8,6250.0,0.8,7.642,427.952
96.9,6250.0,0.8,7.642,427.952
97.0,6250.0,0.8,7.642,427.952
97.1,6250.0,0.8,7.642,427.952
97.2,6250.0,0.8,7.642,427.952
97.3,6250.0,0.8,7.642,427.952
97.4,6250.0,0.8,7.642,427.952
97.5,6250.0,0.8,7.642,427.952
97.6,6250.0,0.8,7.642,427.952
97.7,6250.0,0.8,7.642,427.952
97.8,6250.0,0.8,7.645,428.12
97.9,6250.0,0.8,7.645,428.12
98.0,6250.0,0.8,7.645,428.12
98.1,6250.0,0.8,7.645,428.12
98.2,6250.0,0.8,7.645,428.12
98.3,6250.0,0.8,7.643,428.008
98.4,6250.0,0.8,7.643,428.008
98.5,6250.0,0.8,7.643,428.008
98.6,6250.0,0.8,7.643,428.008
98.7,6250.0,0.8,7.643,428.008
98.8,6250.0,0.8,7.644,428.064
98.9,6250.0,0.8,7.644,428.064
99.0,6250.0,0.8,7.644,428.064
99.1,6250.0,0.8,7.644,428.064
99.2,6250.0,0.8,7.644,428.064
99.3,6250.0,0.8,7.639,427.784
99.4,6250.0,0.8,7.639,427.784
99.5,6250.0,0.8,7.639,427.784
99.6,6250.0,0.8,7.639,427.784
99.7,6250.0,0.8,7.639,427.784
99.8,6250.0,0.8,7.64,427.84
99.9,6250.0,0.8,7.64,427.84
100.0,6250.0,0.8,7.64,427.84
100.1,6250.0,0.8,7.64,427.84
100.2,6250.0,0.8,7.64,427.84
100.3,6250.0,0.8,7.643,428.008
100.4,6250.0,0.8,7.643,428.008
100.5,6250.0,0.8,7.643,428.008
100.6,6250.0,0.8,7.643,428.008
100.7,6250.0,0.8,7.643,428.008
100.8,6250.0,0.8,7.6434999999999995,428.03599999999994
100.9,6250.0,0.8,7.6434999999999995,428.03599999999994
101.0,6250.0,0.8,7.6434999999999995,428.03599999999994
101.1,6250.0,0.8,7.6434999999999995,428.03599999999994
101.2,6250.0,0.8,7.6434999999999995,428.03599999999994
101.3,6250.0,0.8,7.644,428.064
101.4,6250.0,0.8,7.644,428.064
101.5,6250.0,0.8,7.644,428.064
101.6,6250.0,0.8,7.644,428.064
101.7,6250.0,0.8,7.644,428.064
101.8,6250.0,0.8,7.642,427.952
101.9,6250.0,0.8,7.642,427.952
102.0,6250.0,0.8,7.642,427.952
102.1,6250.0,0.8,7.642,427.952
102.2,6250.0,0.8,7.642,427.952
102.3,6250.0,0.8,7.642,427.952
102.4,6250.0,0.8,7.642,427.952
102.5,6250.0,0.8,7.642,427.952
102.6,6250.0,0.8,7.642,427.952
102.7,6250.0,0.8,7.642,427.952
102.8,6250.0,0.8,7.643,428.008
102.9,6250.0,0.8,7.643,428.008
103.0,6250.0,0.8,7.643,428.008
103.1,6250.0,0.8,7.643,428.008
103.2,6250.0,0.8,7.643,428.008
103.3,6250.0,0.8,7.643,428.008
103.4,6250.0,0.8,7.643,428.008
103.5,6250.0,0.8,7.643,428.008
103.6,6250.0,0.8,7.643,428.008
103.7,6250.0,0.8,7.643,428.008
103.8,6250.0,0.8,7.643,428.008
103.9,6250.0,0.8,7.643,428.008
104.0,6250.0,0.8,7.643,428.008
104.1,6250.0,0.8,7.643,428.008
104.2,6250.0,0.8,7.643,428.008
104.3,6250.0,0.8,7.643,428.008
104.4,6250.0,0.8,7.643,428.008
104.5,6250.0,0.8,7.643,428.008
104.6,6250.0,0.8,7.643,428.008
104.7,6250.0,0.8,7.643,428.008
104.8,6250.0,0.8,7.643,428.008
104.9,6250.0,0.8,7.643,428.008
105.0,6250.0,0.8,7.643,428.008
105.1,6250.0,0.8,7.643,428.008
105.2,6250.0,0.8,7.643,428.008
105.3,6250.0,0.8,7.642,427.952
105.4,6250.0,0.8,7.642,427.952
105.5,6250.0,0.8,7.642,427.952
105.6,6250.0,0.8,7.642,427.952
105.7,6250.0,0.8,7.642,427.952
105.8,6250.0,0.8,7.642,427.952
105.9,6250.0,0.8,7.642,427.952
106.0,6250.0,0.8,7.642,427.952
106.1,6250.0,0.8,7.642,427.952
106.2,6250.0,0.8,7.642,427.952
106.3,6250.0,0.8,7.642,427.952
106.4,6250.0,0.8,7.642,427.952
106.5,6250.0,0.8,7.642,427.952
106.6,6250.0,0.8,7.642,427.952
106.7,6250.0,0.8,7.642,427.952
106.8,6250.0,0.8,7.639,427.784
106.9,6250.0,0.8,7.639,427.784
107.0,6250.0,0.8,7.639,427.784
107.1,6250.0,0.8,7.639,427.784
107.2,6250.0,0.8,7.639,427.784
107.3,6250.0,0.8,7.64,427.84
107.4,6250.0,0.8,7.64,427.84
107.5,6250.0,0.8,7.64,427.84
107.6,6250.0,0.8,7.64,427.84
107.7,6250.0,0.8,7.64,427.84
107.8,6250.0,0.8,7.642,427.952
107.9,6250.0,0.8,7.642,427.952
108.0,6250.0,0.8,7.642,427.952
108.1,6250.0,0.8,7.642,427.952
108.2,6250.0,0.8,7.642,427.952
108.3,6250.0,0.8,7.637,427.67199999999997
108.4,6250.0,0.8,7.637,427.67199999999997
108.5,6250.0,0.8,7.637,427.67199999999997
108.6,6250.0,0.8,7.637,427.67199999999997
108.7,6250.0,0.8,7.637,427.67199999999997
108.8,6250.0,0.8,7.639,427.784
108.9,6250.0,0.8,7.639,427.784
109.0,6250.0,0.8,7.639,427.784
109.1,6250.0,0.8,7.639,427.784
109.2,6250.0,0.8,7.639,427.784
109.3,6250.0,0.8,7.642,427.952
109.4,6250.0,0.8,7.642,427.952
109.5,6250.0,0.8,7.642,427.952
109.6,6250.0,0.8,7.642,427.952
109.7,6250.0,0.8,7.642,427.952
109.8,6250.0,0.8,7.64,427.84
109.9,6250.0,0.8,7.64,427.84
110.0,6250.0,0.8,7.64,427.84
110.1,6250.0,0.8,7.64,427.84
110.2,6250.0,0.8,7.64,427.84
110.3,6250.0,0.8,7.642,427.952
110.4,6250.0,0.8,7.642,427.952
110.5,6250.0,0.8,7.642,427.952
110.6,6250.0,0.8,7.642,427.952
110.7,6250.0,0.8,7.642,427.952
110.8,6250.0,0.8,7.642,427.952
110.9,6250.0,0.8,7.642,427.952
111.0,6250.0,0.8,7.642,427.952
111.1,6250.0,0.8,7.642,427.952
111.2,6250.0,0.8,7.642,427.952
111.3,6250.0,0.8,7.644,428.064
111.4,6250.0,0.8,7.644,428.064
111.5,6250.0,0.8,7.644,428.064
111.6,6250.0,0.8,7.644,428.064
111.7,6250.0,0.8,7.644,428.064
111.8,6250.0,0.8,7.641,427.896
111.9,6250.0,0.8,7.641,427.896
112.0,6250.0,0.8,7.641,427.896
112.1,6250.0,0.8,7.641,427.896
112.2,6250.0,0.8,7.641,427.896
112.3,6250.0,0.8,7.644,428.064
112.4,6250.0,0.8,7.644,428.064
112.5,6250.0,0.8,7.644,428.064
112.6,6250.0,0.8,7.644,428.064
112.7,6250.0,0.8,7.644,428.064
112.8,6250.0,0.8,7.64,427.84
112.9,6250.0,0.8,7.64,427.84
113.0,6250.0,0.8,7.64,427.84
113.1,6250.0,0.8,7.64,427.84
113.2,6250.0,0.8,7.64,427.84
113.3,6250.0,0.8,7.64,427.84
113.4,6250.0,0.8,7.64,427.84
113.5,6250.0,0.8,7.64,427.84
113.6,6250.0,0.8,7.64,427.84
113.7,6250.0,0.8,7.64,427.84
113.8,6250.0,0.8,7.638,427.728
113.9,6250.0,0.8,7.638,427.728
114.0,6250.0,0.8,7.638,427.728
114.1,6250.0,0.8,7.638,427.728
114.2,6250.0,0.8,7.638,427.728
114.3,6250.0,0.8,7.637,427.67199999999997
114.4,6250.0,0.8,7.637,427.67199999999997
114.5,6250.0,0.8,7.637,427.67199999999997
114.6,6250.0,0.8,7.637,427.67199999999997
114.7,6250.0,0.8,7.637,427.67199999999997
114.8,6250.0,0.8,7.64,427.84
114.9,6250.0,0.8,7.64,427.84
115.0,6250.0,0.8,7.64,427.84
115.1,6250.0,0.8,7.64,427.84
115.2,6250.0,0.8,7.64,427.84
115.3,6250.0,0.8,7.639,427.784
115.4,6250.0,0.8,7.639,427.784
115.5,6250.0,0.8,7.639,427.784
115.6,6250.0,0.8,7.639,427.784
115.7,6250.0,0.8,7.639,427.784
115.8,6250.0,0.8,7.64,427.84
115.9,6250.0,0.8,7.64,427.84
116.0,6250.0,0.8,7.64,427.84
116.1,6250.0,0.8,7.64,427.84
116.2,6250.0,0.8,7.64,427.84
116.3,6250.0,0.8,7.641,427.896
116.4,6250.0,0.8,7.641,427.896
116.5,6250.0,0.8,7.641,427.896
116.6,6250.0,0.8,7.641,427.896
116.7,6250.0,0.8,7.641,427.896
116.8,6250.0,0.8,7.642,427.952
116.9,6250.0,0.8,7.642,427.952
117.0,6250.0,0.8,7.642,427.952
117.1,6250.0,0.8,7.642,427.952
117.2,6250.0,0.8,7.642,427.952
117.3,6250.0,0.8,7.648,428.288
117.4,6250.0,0.8,7.648,428.288
117.5,6250.0,0.8,7.648,428.288
117.6,6250.0,0.8,7.648,428.288
117.7,6250.0,0.8,7.648,428.288
117.8,6250.0,0.8,7.645,428.12
117.9,6250.0,0.8,7.645,428.12
118.0,6250.0,0.8,7.645,428.12
118.1,6250.0,0.8,7.645,428.12
118.2,6250.0,0.8,7.645,428.12
118.3,6250.0,0.8,7.642,427.952
118.4,6250.0,0.8,7.642,427.952
118.5,6250.0,0.8,7.642,427.952
118.6,6250.0,0.8,7.642,427.952
118.7,6250.0,0.8,7.642,427.952
118.8,6250.0,0.8,7.637,427.67199999999997
118.9,6250.0,0.8,7.637,427.67199999999997
119.0,6250.0,0.8,7.637,427.67199999999997
119.1,6250.0,0.8,7.637,427.67199999999997
119.2,6250.0,0.8,7.637,427.67199999999997
119.3,6250.0,0.8,7.642,427.952
119.4,6250.0,0.8,7.642,427.952
119.5,6250.0,0.8,7.642,427.952
119.6,6250.0,0.8,7.642,427.952
119.7,6250.0,0.8,7.642,427.952
119.8,6250.0,0.8,7.642333333333333,427.97066666666666
119.9,6250.0,0.8,7.642333333333333,427.97066666666666
120.0,6250.0,-0.8,7.642333333333333,427.97066666666666
120.1,-6250.0,-0.8,7.642333333333333,427.97066666666666
120.2,-6250.0,-0.8,7.642333333333333,427.97066666666666
120.3,-6250.0,-0.8,7.642666666666667,427.9893333333333
120.4,-6250.0,-0.8,7.642666666666667,427.9893333333333
120.5,-6250.0,-0.8,7.642666666666667,427.9893333333333
120.6,-6250.0,-0.8,7.642666666666667,427.9893333333333
120.7,-6250.0,-0.8,7.642666666666667,427.9893333333333
120.8,-6250.0,-0.8,7.643,428.008
120.9,-6250.0,-0.8,7.643,428.008
121.0,-6250.0,-0.8,7.643,428.008
121.1,-6250.0,-0.8,7.643,428.008
121.2,-6250.0,-0.8,7.643,428.008
121.3,-6250.0,-0.8,7.64,427.84
121.4,-6250.0,-0.8,7.64,427.84
121.5,-6250.0,-0.8,7.64,427.84
121.6,-6250.0,-0.8,7.64,427.84
121.7,-6250.0,-0.8,7.64,427.84
121.8,-6250.0,-0.8,7.643,428.008
121.9,-6250.0,-0.8,7.643,428.008
122.0,-6250.0,-0.8,7.643,428.008
122.1,-6250.0,-0.8,7.643,428.008
122.2,-6250.0,-0.8,7.643,428.008
122.3,-6250.0,-0.8,7.644,428.064
122.4,-6250.0,-0.8,7.644,428.064
122.5,-6250.0,-0.8,7.644,428.064
122.6,-6250.0,-0.8,7.644,428.064
122.7,-6250.0,-0.8,7.644,428.064
122.8,-6250.0,-0.8,7.6434999999999995,428.03599999999994
122.9,-6250.0,-0.8,7.6434999999999995,428.03599999999994
123.0,-6250.0,-0.8,7.6434999999999995,428.03599999999994
123.1,-6250.0,-0.8,7.6434999999999995,428.03599999999994
123.2,-6250.0,-0.8,7.6434999999999995,428.03599999999994
123.3,-6250.0,-0.8,7.643,428.008
123.4,-6250.0,-0.8,7.643,428.008
123.5,-6250.0,-0.8,7.643,428.008
123.6,-6250.0,-0.8,7.643,428.008
123.7,-6250.0,-0.8,7.643,428.008
123.8,-6250.0,-0.8,7.64,427.84
123.9,-6250.0,-0.8,7.64,427.84
124.0,-6250.0,-0.8,7.64,427.84
124.1,-6250.0,-0.8,7.64,427.84
124.2,-6250.0,-0.8,7.64,427.84
124.3,-6250.0,-0.8,7.639,427.784
124.4,-6220.44,-0.8,7.639,427.784
124.5,-6093.74,-0.8,7.639,427.784
124.6,-5963.61,-0.8,7.639,427.784
124.7,-5835.72,-0.8,7.639,427.784
124.8,-5702.3,-0.8,7.639,427.784
124.9,-5574.22,-0.8,7.639,427.784
125.0,-5445.05,-0.8,7.639,427.784
125.1,-5317.88,-0.8,7.639,427.784
125.2,-5197.14,-0.8,7.639,427.784
125.3,-5085.65,-0.8,7.636,427.616
125.4,-4987.19,-0.8,7.636,427.616
125.5,-4895.92,-0.8,7.636,427.616
125.6,-4813.57,-0.8,7.636,427.616
125.7,-4734.99,-0.8,7.636,427.616
125.8,-4662.22,-0.8,7.632,427.392
125.9,-4591.6,-0.8,7.632,427.392
126.0,-4528.61,-0.8,7.632,427.392
126.1,-4465.53,-0.8,7.632,427.392
126.2,-4406.68,-0.8,7.632,427.392
126.3,-4350.27,-0.8,7.6335,427.476
126.4,-4294.24,-0.8,7.6335,427.476
126.5,-4243.22,-0.8,7.6335,427.476
126.6,-4193.25,-0.8,7.6335,427.476
126.7,-4144.71,-0.8,7.6335,427.476
126.8,-4098.36,-0.8,7.635,427.56
126.9,-4053.58,-0.8,7.635,427.56
127.0,-4008.19,-0.8,7.635,427.56
127.1,-3967.99,-0.8,7.635,427.56
127.2,-3925.12,-0.8,7.635,427.56
127.3,-3886.4,-0.8,7.626,427.05600000000004
127.4,-3846.73,-0.8,7.626,427.05600000000004
127.5,-3809.2,-0.8,7.626,427.05600000000004
127.6,-3770.44,-0.8,7.626,427.05600000000004
127.7,-3735.49,-0.8,7.626,427.05600000000004
127.8,-3700.91,-0.8,7.627,427.11199999999997
127.9,-3665.68,-0.8,7.627,427.11199999999997
128.0,-3633.01,-0.8,7.627,427.11199999999997
128.1,-3597.82,-0.8,7.627,427.11199999999997
128.2,-3567.92,-0.8,7.627,427.11199999999997
128.3,-3535.45,-0.8,7.629,427.224
128.4,-3504.74,-0.8,7.629,427.224
128.5,-3475.27,-0.8,7.629,427.224
128.6,-3444.8,-0.8,7.629,427.224
128.7,-3416.72,-0.8,7.629,427.224
128.8,-3387.92,-0.8,7.624,426.94399999999996
128.9,-3361.21,-0.8,7.624,426.94399999999996
129.0,-3332.89,-0.8,7.624,426.94399999999996
129.1,-3307.38,-0.8,7.624,426.94399999999996
129.2,-3280.72,-0.8,7.624,426.94399999999996
