time_s,current_uA,applied_V,force_V,confident,force_mN
53.9,6233.0,0.8,3.488,True,195.328
54.0,6235.38,0.8,3.488,True,195.328
54.1,6238.25,0.8,3.488,True,195.328
54.2,6237.29,0.8,3.488,True,195.328
54.3,6237.77,0.8,3.487,True,195.272
54.4,6238.72,0.8,3.487,True,195.272
54.5,6238.72,0.8,3.487,True,195.272
54.6,6242.06,0.8,3.487,True,195.272
54.7,6241.11,0.8,3.487,True,195.272
54.8,6242.54,0.8,3.487,True,195.272
54.9,6241.58,0.8,3.487,True,195.272
55.0,6243.97,0.8,3.487,True,195.272
55.1,6243.49,0.8,3.487,True,195.272
55.2,6241.11,0.8,3.487,True,195.272
55.3,6247.78,0.8,3.487,True,195.272
55.4,6245.4,0.8,3.487,True,195.272
55.5,6247.31,0.8,3.487,True,195.272
55.6,6244.44,0.8,3.487,True,195.272
55.7,6247.78,0.8,3.487,True,195.272
55.8,6244.92,0.8,3.487,True,195.272
55.9,6247.31,0.8,3.487,True,195.272
56.0,6243.01,0.8,3.487,True,195.272
56.1,6243.97,0.8,3.487,True,195.272
56.2,6243.49,0.8,3.487,True,195.272
56.3,6243.85,0.8,3.488,True,195.328
56.4,6243.97,0.8,3.488,True,195.328
56.5,6243.97,0.8,3.488,True,195.328
56.6,6246.35,0.8,3.488,True,195.328
56.7,6246.83,0.8,3.488,True,195.328
56.8,6246.83,0.8,3.488,True,195.328
56.9,6246.83,0.8,3.488,True,195.328
57.0,6247.31,0.8,3.488,True,195.328
57.1,6244.92,0.8,3.488,True,195.328
57.2,6246.35,0.8,3.488,True,195.328
57.3,6248.74,0.8,3.488,True,195.328
57.4,6249.21,0.8,3.488,True,195.328
57.5,6252.07,0.8,3.488,True,195.328
57.6,6249.21,0.8,3.488,True,195.328
57.7,6252.55,0.8,3.488,True,195.328
57.8,6254.94,0.8,3.488,True,195.328
57.9,6252.07,0.8,3.488,True,195.328
58.0,6253.5,0.8,3.488,True,195.328
58.1,6248.74,0.8,3.488,True,195.328
58.2,6244.92,0.8,3.488,True,195.328
58.3,6246.83,0.8,3.488,True,195.328
58.4,6247.31,0.8,3.488,True,195.328
58.5,6245.4,0.8,3.488,True,195.328
58.6,6247.31,0.8,3.488,True,195.328
58.7,6245.88,0.8,3.488,True,195.328
