time_s,force_V_raw,force_V
452.0,7.559,1.5144
452.5,7.558,1.5144
453.0,7.572,1.5144
453.5,7.574,1.5144
454.0,7.57,1.5142
454.5,7.57,1.5142
455.0,7.558,1.514
455.5,7.558,1.514
456.0,7.569,1.514
456.5,7.57,1.514
457.0,7.571,1.5138
457.5,7.572,1.5138
458.0,7.572,1.5138
458.5,7.573,1.5135999999999998
459.0,7.57,1.5135999999999998
459.5,7.558,1.5134
460.0,7.567,1.5134
460.5,7.567,1.5135999999999998
461.0,7.568,1.5135999999999998
461.5,7.553,1.5134
462.0,7.566,1.5134
462.5,7.568,1.5134
463.0,7.558,1.5131999999999999
463.5,7.558,1.5131999999999999
464.0,7.566,1.5131999999999999
464.5,7.565,1.5131999999999999
465.0,7.568,1.5131999999999999
465.5,7.57,1.5131999999999999
466.0,7.566,1.5131999999999999
466.5,7.566,1.5131999999999999
467.0,7.567,1.5131999999999999
467.5,7.566,1.5131999999999999
468.0,7.559,1.5131999999999999
468.5,7.568,1.5131999999999999
469.0,7.567,1.5131999999999999
469.5,7.559,1.5131999999999999
470.0,7.556,1.5131999999999999
470.5,7.556,1.5131999999999999
471.0,7.567,1.5131999999999999
471.5,7.567,1.5130000000000001
472.0,7.565,1.5130000000000001
472.5,7.567,1.5130000000000001
473.0,7.559,1.5130000000000001
473.5,7.565,1.5130000000000001
474.0,7.566,1.5130000000000001
474.5,7.555,1.5130000000000001
475.0,7.565,1.5130000000000001
475.5,7.566,1.5130000000000001
476.0,7.556,1.5130000000000001
476.5,7.564,1.5130000000000001
477.0,7.566,1.5130000000000001
477.5,7.566,1.5130000000000001
478.0,7.564,1.5130000000000001
478.5,7.565,1.5130000000000001
479.0,7.565,1.5128
479.5,7.564,1.5128
480.0,7.565,1.5130000000000001
