condition,trial_file,slip,cycle,energy_mJ
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,29,0.49044000000000665
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,30,0.48365000000001146
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,31,0.48616499999999974
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,32,0.48753499999997985
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,33,0.48216999999999643
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,34,0.4869199999999694
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,35,0.49224500000002536
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,36,0.48738999999997645
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,37,0.48495500000001357
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,38,0.48095499999999447
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,39,0.48361500000001456
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,40,0.4763849999999934
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,41,0.47372500000003015
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,42,0.47494499999999107
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,43,0.4717350000000238
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,44,0.47446500000000924
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,45,0.47789000000003057
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,46,0.4756050000000016
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,47,0.46545500000001994
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,48,0.473844999999983
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,49,0.4731700000000103
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,50,0.46688999999997804
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,51,0.4641550000000052
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,52,0.4704100000000153
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,53,0.46688999999997804
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,54,0.4709299999999814
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,55,0.4685999999999808
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,56,0.46412499999996726
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,57,0.46961999999999193
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,58,0.4658850000000143
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,59,0.4628799999999842
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,60,0.4665249999999901
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,61,0.4632349999999974
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,62,0.4640799999999956
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,63,0.4601499999999987
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,64,0.4561700000000144
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,65,0.45808499999998276
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,66,0.45770500000000425
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,67,0.4572499999999877
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,68,0.4599799999999732
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,69,0.45638500000004
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,70,0.45384500000000116
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,71,0.4544400000000053
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,72,0.45717500000000655
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,73,0.46283500000001254
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,74,0.45084500000001526
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,75,0.45543999999998164
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,76,0.4521599999999921
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,77,0.45452000000000226
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,78,0.4551850000000002
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,79,0.45491000000001236
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,80,0.4509699999999839
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,81,0.4511200000000031
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,82,0.45029000000002384
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,83,0.4510999999999967
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,84,0.44389500000002613
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,85,0.4453250000000253
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,86,0.44332000000002836
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,87,0.44458500000001777
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,88,0.44082499999996116
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,89,0.43571499999998764
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,90,0.43125999999998044
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,91,0.43379999999999086
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,92,0.4410650000000089
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,93,0.4396849999999972
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,94,0.43627499999996644
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,95,0.4384149999999636
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,96,0.43946500000001265
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,97,0.43767000000002554
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,98,0.4363050000000044
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,99,0.4382500000000107
5% formalin / no glycerin,5%formalin_noglycerin_14.1x5.5_20260304_165736_1.csv,,100,0.4390949999999805
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,1,1.5254999999999939
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,2,1.3523050000000012
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,3,1.2213250000000357
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,4,1.1522800000000188
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,5,1.0976100000000315
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,6,1.0722900000000095
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,7,1.0524599999999964
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,8,1.0443200000000843
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,9,1.0214849999999274
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,10,1.0136400000000094
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,11,0.9972799999999893
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,12,0.9525350000000117
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,13,0.9370499999999993
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,14,0.9216199999999617
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,15,0.8822349999999233
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,16,0.8688200000000279
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,17,0.8664150000000177
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,18,0.8604950000000144
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,19,0.8545599999999922
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,20,0.8681500000000142
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,21,0.8689150000000154
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,22,0.873480000000086
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,23,0.8740649999999732
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,24,0.8716450000000577
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,25,0.8699149999999918
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,26,0.8623200000000111
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,27,0.8461099999999533
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,28,0.8503150000000232
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,29,0.8453700000000026
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,30,0.8254000000000588
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,31,0.8113799999999856
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,32,0.7962350000000242
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,33,0.8017500000000268
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,34,0.7898799999999824
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,35,0.7855099999999311
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,36,0.7692949999999428
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,37,0.7576749999999493
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,38,0.756385000000023
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,39,0.7641199999999344
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,40,0.7544849999999315
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,41,0.7585599999999886
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,42,0.7531749999998851
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,43,0.7487949999999728
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,44,0.746735000000001
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,45,0.7427450000000135
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,46,0.7360349999999585
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,47,0.730130000000031
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,48,0.7280099999999834
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,49,0.727944999999977
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,50,0.7300099999999929
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,51,0.7215099999999666
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,52,0.7212900000000104
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,53,0.7213150000000041
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,54,0.7149850000000697
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,55,0.7048500000000786
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,56,0.7109749999999622
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,57,0.7168300000000158
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,58,0.7059999999999604
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,59,0.709609999999941
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,60,0.7107549999999492
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,61,0.7054850000000101
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,62,0.7126000000000658
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,63,0.706055000000049
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,64,0.7003100000000018
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,65,0.706450000000018
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,66,0.7057300000000737
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,67,0.7199299999999766
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,68,0.7134299999999598
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,69,0.7116399999999885
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,70,0.7076899999999569
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,71,0.7104800000000182
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,72,0.7027450000000499
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,73,0.697765000000004
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,74,0.701660000000004
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,75,0.703959999999995
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,76,0.7022699999998849
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,77,0.7006799999999771
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,78,0.6825350000000299
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,79,0.6905950000000303
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,80,0.6986500000000433
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,81,0.6983700000000113
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,82,0.6949849999999742
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,83,0.6901399999999853
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,84,0.6919399999999882
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,85,0.692009999999982
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,86,0.6911300000000438
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,87,0.689649999999915
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,88,0.6879200000000196
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,89,0.6950799999999617
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,90,0.6930899999999838
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,91,0.6829799999999864
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,92,0.6847849999999767
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,93,0.6771699999999896
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,94,0.6818749999999341
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,95,0.6788949999999545
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,96,0.6770399999999199
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,97,0.6810449999999264
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,98,0.681030000000078
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,99,0.680735000000027
5% formalin / glycerin,5%formalin_withglycerin_11x6.5-10.4x3.8_20260304_174144.csv,,100,0.6839850000000638
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,1,1.1964950000000272
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,2,1.043389999999988
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,3,1.020859999999999
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,4,0.9587349999999901
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,5,0.94628000000003
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,6,1.0714350000000081
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,7,1.0784999999999911
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,8,0.9904700000000162
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,9,0.9081849999999747
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,10,0.860904999999974
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,11,0.8010299999999972
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,12,0.7786000000000115
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,13,0.758860000000027
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,14,0.7400649999999871
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,15,0.7191949999999849
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,16,0.7169450000000097
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,17,0.7183950000000436
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,18,0.724474999999984
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,19,0.7269449999999722
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,20,0.7283250000000123
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,21,0.7103799999999865
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,22,0.7120250000000112
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,23,0.7034449999999879
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,24,0.7089150000000188
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,25,0.7086949999999774
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,26,0.7129550000000222
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,27,0.7011499999999842
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,28,0.7030849999999873
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,29,0.6927899999999738
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,30,0.693569999999994
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,31,0.6941100000000233
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,32,0.6956849999999974
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,33,0.6960950000000139
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,34,0.6841149999999914
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,35,0.6824200000000076
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,36,0.6884550000000047
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,37,0.6913299999999936
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,38,0.6858699999999658
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,39,0.6857549999999719
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,40,0.6857899999999972
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,41,0.6858849999999848
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,42,0.6830700000000434
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,43,0.6841499999999883
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,44,0.6771300000000053
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,45,0.6704799999999977
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,46,0.6660449999999969
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,47,0.6665499999999724
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,48,0.6615550000000212
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,49,0.6607750000000294
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,50,0.6569950000000233
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,51,0.6599099999999964
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,52,0.6622300000000223
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,53,0.6622699999999497
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,54,0.6556100000000242
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,55,0.6520299999999963
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,56,0.6508149999999944
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,57,0.6572350000000142
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,58,0.6495649999999955
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,59,0.6480449999999962
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,60,0.6450299999999913
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,61,0.6460150000000056
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,62,0.6459650000000181
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,63,0.6420599999999865
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,64,0.6483650000000409
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,65,0.638450000000006
5% formalin / glycerin,5%formalin_withglycerine_12.36x5.3-9.92x2.6_20260304_173332.csv,,66,0.6373949999999979
