time_s,current_uA,voltage_V,confident,force_mN,stress_MPa,stress_smooth_MPa,force_smooth_mN
449.8,2998.72,11.028,True,62.52876,2.8422163636363633,2.8419586363636364,62.523089999999996
449.9,2998.72,11.028,True,62.52876,2.8422163636363633,2.8422163636363633,62.52876
450.0,2998.72,11.026,True,62.51742,2.841700909090909,2.8422163636363633,62.52876
450.1,2998.72,11.026,True,62.51742,2.841700909090909,2.8419586363636364,62.523089999999996
450.2,2998.72,11.028,True,62.52876,2.8422163636363633,2.8419586363636364,62.523089999999996
450.3,2998.72,11.028,True,62.52876,2.8422163636363633,2.8419586363636364,62.523089999999996
450.4,2998.72,11.028,True,62.52876,2.8422163636363633,2.8419586363636364,62.523089999999996
450.5,2998.72,11.018,True,62.472060000000006,2.8396390909090914,2.8419586363636364,62.523089999999996
450.6,2998.72,11.019,True,62.47773,2.839896818181818,2.8419586363636364,62.523089999999996
450.7,2998.72,11.029,True,62.53443,2.8424740909090906,2.8419586363636364,62.523089999999996
450.8,2998.72,11.029,True,62.53443,2.8424740909090906,2.8419586363636364,62.523089999999996
450.9,2998.72,11.029,True,62.53443,2.8424740909090906,2.8419586363636364,62.523089999999996
451.0,2998.72,11.027,True,62.523089999999996,2.8419586363636364,2.8419586363636364,62.523089999999996
451.1,2998.72,11.027,True,62.523089999999996,2.8419586363636364,2.8419586363636364,62.523089999999996
451.2,2998.72,11.027,True,62.523089999999996,2.8419586363636364,2.8419586363636364,62.523089999999996
451.3,2998.72,11.027,True,62.523089999999996,2.8419586363636364,2.8419586363636364,62.523089999999996
451.4,2998.72,11.024,True,62.50608,2.841185454545454,2.8419586363636364,62.523089999999996
451.5,2998.72,11.024,True,62.50608,2.841185454545454,2.8419586363636364,62.523089999999996
451.6,2998.72,11.024,True,62.50608,2.841185454545454,2.8419586363636364,62.523089999999996
451.7,2998.72,11.018,True,62.472060000000006,2.8396390909090914,2.8419586363636364,62.523089999999996
451.8,2998.72,11.018,True,62.472060000000006,2.8396390909090914,2.8419586363636364,62.523089999999996
451.9,2998.72,11.018,True,62.472060000000006,2.8396390909090914,2.8419586363636364,62.523089999999996
452.0,2998.72,11.017,True,62.46639,2.839381363636363,2.8419586363636364,62.523089999999996
452.1,2998.72,11.017,True,62.46639,2.839381363636363,2.8419586363636364,62.523089999999996
452.2,2998.72,11.027,True,62.523089999999996,2.8419586363636364,2.8419586363636364,62.523089999999996
452.3,2998.72,11.027,True,62.523089999999996,2.8419586363636364,2.8419586363636364,62.523089999999996
452.4,2998.72,11.037,True,62.57979,2.8445359090909093,2.8419586363636364,62.523089999999996
452.5,2998.72,11.017,True,62.46639,2.839381363636363,2.8419586363636364,62.523089999999996
452.6,2998.72,11.019,True,62.47773,2.839896818181818,2.8419586363636364,62.523089999999996
452.7,2998.72,11.017,True,62.46639,2.839381363636363,2.8419586363636364,62.523089999999996
452.8,2998.72,11.031,True,62.545770000000005,2.8429895454545453,2.8419586363636364,62.523089999999996
452.9,2998.72,11.031,True,62.545770000000005,2.8429895454545453,2.8419586363636364,62.523089999999996
453.0,2998.72,11.031,True,62.545770000000005,2.8429895454545453,2.8419586363636364,62.523089999999996
453.1,2998.72,11.034,True,62.562780000000004,2.8437627272727273,2.8424740909090906,62.53443
453.2,2998.72,11.034,True,62.562780000000004,2.8437627272727273,2.8424740909090906,62.53443
453.3,2998.72,11.014,True,62.44938,2.8386081818181816,2.8424740909090906,62.53443
453.4,2998.72,11.014,True,62.44938,2.8386081818181816,2.8429895454545453,62.545770000000005
453.5,2998.72,11.034,True,62.562780000000004,2.8437627272727273,2.8429895454545453,62.545770000000005
453.6,2998.72,11.034,True,62.562780000000004,2.8437627272727273,2.8429895454545453,62.545770000000005
453.7,2998.72,11.014,True,62.44938,2.8386081818181816,2.8437627272727273,62.562780000000004
453.8,2998.72,11.098,True,62.92566,2.860257272727273,2.8437627272727273,62.562780000000004
453.9,2998.72,11.018,True,62.472060000000006,2.8396390909090914,2.8437627272727273,62.562780000000004
454.0,2998.72,11.038,True,62.58546,2.8447936363636357,2.8437627272727273,62.562780000000004
454.1,2998.72,11.038,True,62.58546,2.8447936363636357,2.8437627272727273,62.562780000000004
454.2,2998.72,11.034,True,62.562780000000004,2.8437627272727273,2.8437627272727273,62.562780000000004
454.3,2998.72,11.034,True,62.562780000000004,2.8437627272727273,2.8437627272727273,62.562780000000004
454.4,2998.72,11.034,True,62.562780000000004,2.8437627272727273,2.8437627272727273,62.562780000000004
454.5,2998.72,11.034,True,62.562780000000004,2.8437627272727273,2.8437627272727273,62.562780000000004
454.6,2998.72,11.016,True,62.46072,2.8391236363636363,2.8437627272727273,62.562780000000004
454.7,2998.72,11.018,True,62.472060000000006,2.8396390909090914,2.8437627272727273,62.562780000000004
454.8,2998.72,11.016,True,62.46072,2.8391236363636363,2.8437627272727273,62.562780000000004
454.9,2998.72,11.034,True,62.562780000000004,2.8437627272727273,2.8437627272727273,62.562780000000004
455.0,2998.72,11.034,True,62.562780000000004,2.8437627272727273,2.8437627272727273,62.562780000000004
455.1,2998.72,11.074,True,62.78958,2.854071818181818,2.8437627272727273,62.562780000000004
455.2,2998.72,11.094,True,62.90298,2.8592263636363633,2.8437627272727273,62.562780000000004
455.3,2998.72,11.097,True,62.91999,2.859999545454545,2.8445359090909093,62.57979
455.4,2998.72,11.037,True,62.57979,2.8445359090909093,2.8445359090909093,62.57979
455.5,2998.72,11.037,True,62.57979,2.8445359090909093,2.8445359090909093,62.57979
455.6,2998.72,11.037,True,62.57979,2.8445359090909093,2.8445359090909093,62.57979
455.7,2998.72,11.037,True,62.57979,2.8445359090909093,2.8445359090909093,62.57979
455.8,2998.72,11.037,True,62.57979,2.8445359090909093,2.8445359090909093,62.57979
455.9,2998.72,11.037,True,62.57979,2.8445359090909093,2.8445359090909093,62.57979
456.0,2998.72,11.079,True,62.817930000000004,2.8553604545454547,2.8445359090909093,62.57979
456.1,2998.72,11.079,True,62.817930000000004,2.8553604545454547,2.8447936363636357,62.58546
456.2,2998.72,11.079,True,62.817930000000004,2.8553604545454547,2.8447936363636357,62.58546
456.3,2998.72,11.011,True,62.43236999999999,2.8378349999999997,2.8453090909090903,62.596799999999995
456.4,2998.72,11.018,True,62.472060000000006,2.8396390909090914,2.8453090909090903,62.596799999999995
456.5,2998.72,11.018,True,62.472060000000006,2.8396390909090914,2.8453090909090903,62.596799999999995
456.6,2998.72,11.018,True,62.472060000000006,2.8396390909090914,2.8453090909090903,62.596799999999995
456.7,2998.72,11.037,True,62.57979,2.8445359090909093,2.8453090909090903,62.596799999999995
456.8,2998.72,11.037,True,62.57979,2.8445359090909093,2.8453090909090903,62.596799999999995
456.9,2998.72,11.017,True,62.46639,2.839381363636363,2.8455668181818186,62.602470000000004
457.0,2998.72,11.047,True,62.63649,2.8471131818181816,2.8455668181818186,62.602470000000004
457.1,2998.72,11.047,True,62.63649,2.8471131818181816,2.8455668181818186,62.602470000000004
457.2,2998.72,11.047,True,62.63649,2.8471131818181816,2.8455668181818186,62.602470000000004
457.3,2998.72,11.047,True,62.63649,2.8471131818181816,2.8455668181818186,62.602470000000004
457.4,2998.72,11.041,True,62.602470000000004,2.8455668181818186,2.8455668181818186,62.602470000000004
457.5,2998.72,11.041,True,62.602470000000004,2.8455668181818186,2.8455668181818186,62.602470000000004
457.6,2998.72,11.041,True,62.602470000000004,2.8455668181818186,2.846082272727272,62.613809999999994
457.7,2998.72,11.041,True,62.602470000000004,2.8455668181818186,2.846082272727272,62.613809999999994
457.8,2998.72,11.04,True,62.596799999999995,2.8453090909090903,2.846082272727272,62.613809999999994
457.9,2998.72,11.048,True,62.64216,2.8473709090909094,2.8455668181818186,62.602470000000004
458.0,2998.72,11.04,True,62.596799999999995,2.8453090909090903,2.8455668181818186,62.602470000000004
458.1,2998.72,11.04,True,62.596799999999995,2.8453090909090903,2.846082272727272,62.613809999999994
458.2,2998.72,11.048,True,62.64216,2.8473709090909094,2.84634,62.61948
458.3,2998.72,11.04,True,62.596799999999995,2.8453090909090903,2.84634,62.61948
458.4,2998.72,11.04,True,62.596799999999995,2.8453090909090903,2.84634,62.61948
458.5,2998.72,11.041,True,62.602470000000004,2.8455668181818186,2.84634,62.61948
458.6,2998.72,11.041,True,62.602470000000004,2.8455668181818186,2.84634,62.61948
458.7,2998.72,11.041,True,62.602470000000004,2.8455668181818186,2.84634,62.61948
458.8,2998.72,11.044,True,62.61948,2.84634,2.84634,62.61948
458.9,2998.72,11.044,True,62.61948,2.84634,2.84634,62.61948
459.0,2998.72,11.044,True,62.61948,2.84634,2.84634,62.61948
459.1,2998.72,11.044,True,62.61948,2.84634,2.84634,62.61948
459.2,2998.72,11.049,True,62.64783,2.8476286363636363,2.84634,62.61948
459.3,2998.72,11.049,True,62.64783,2.8476286363636363,2.84634,62.61948
459.4,2998.72,11.049,True,62.64783,2.8476286363636363,2.84634,62.61948
459.5,2998.72,11.044,True,62.61948,2.84634,2.84634,62.61948
459.6,2998.72,11.044,True,62.61948,2.84634,2.84634,62.61948
459.7,2998.72,11.044,True,62.61948,2.84634,2.84634,62.61948
459.8,2998.72,11.044,True,62.61948,2.84634,2.84634,62.61948
459.9,2998.72,11.043,True,62.613809999999994,2.846082272727272,2.84634,62.61948
460.0,2998.72,11.049,True,62.64783,2.8476286363636363,2.84634,62.61948
460.1,2998.72,11.049,True,62.64783,2.8476286363636363,2.84634,62.61948
460.2,2998.72,11.049,True,62.64783,2.8476286363636363,2.84634,62.61948
460.3,2998.72,11.048,True,62.64216,2.8473709090909094,2.84634,62.61948
460.4,2998.72,11.041,True,62.602470000000004,2.8455668181818186,2.84634,62.61948
460.5,2998.72,11.041,True,62.602470000000004,2.8455668181818186,2.84634,62.61948
460.6,2998.72,11.044,True,62.61948,2.84634,2.84634,62.61948
460.7,2998.72,11.044,True,62.61948,2.84634,2.84634,62.61948
460.8,2998.72,11.044,True,62.61948,2.84634,2.84634,62.61948
460.9,2998.72,11.044,True,62.61948,2.84634,2.8473709090909094,62.64216
461.0,2998.72,11.048,True,62.64216,2.8473709090909094,2.8473709090909094,62.64216
461.1,2998.72,11.048,True,62.64216,2.8473709090909094,2.8473709090909094,62.64216
461.2,2998.72,11.048,True,62.64216,2.8473709090909094,2.8473709090909094,62.64216
461.3,2998.72,11.048,True,62.64216,2.8473709090909094,2.8473709090909094,62.64216
461.4,2998.72,11.048,True,62.64216,2.8473709090909094,2.8473709090909094,62.64216
461.5,2998.72,11.048,True,62.64216,2.8473709090909094,2.8473709090909094,62.64216
461.6,2998.72,11.048,True,62.64216,2.8473709090909094,2.8473709090909094,62.64216
461.7,2998.72,11.048,True,62.64216,2.8473709090909094,2.8473709090909094,62.64216
461.8,2998.72,11.048,True,62.64216,2.8473709090909094,2.8473709090909094,62.64216
461.9,2998.72,11.048,True,62.64216,2.8473709090909094,2.8473709090909094,62.64216
462.0,2998.72,11.048,True,62.64216,2.8473709090909094,2.8473709090909094,62.64216
462.1,2998.72,11.044,True,62.61948,2.84634,2.8473709090909094,62.64216
462.2,2998.72,11.044,True,62.61948,2.84634,2.8473709090909094,62.64216
462.3,2998.72,11.044,True,62.61948,2.84634,2.8473709090909094,62.64216
462.4,2998.72,11.088,True,62.868959999999994,2.85768,2.8473709090909094,62.64216
462.5,2998.72,11.048,True,62.64216,2.8473709090909094,2.8473709090909094,62.64216
462.6,2998.72,11.048,True,62.64216,2.8473709090909094,2.8473709090909094,62.64216
462.7,2998.72,11.048,True,62.64216,2.8473709090909094,2.8473709090909094,62.64216
462.8,2998.72,11.041,True,62.602470000000004,2.8455668181818186,2.8473709090909094,62.64216
462.9,2998.72,11.041,True,62.602470000000004,2.8455668181818186,2.8473709090909094,62.64216
463.0,2998.72,11.041,True,62.602470000000004,2.8455668181818186,2.8473709090909094,62.64216
463.1,2998.72,11.048,True,62.64216,2.8473709090909094,2.8473709090909094,62.64216
463.2,2998.72,11.048,True,62.64216,2.8473709090909094,2.8473709090909094,62.64216
463.3,2998.72,11.048,True,62.64216,2.8473709090909094,2.8473709090909094,62.64216
463.4,2998.72,11.048,True,62.64216,2.8473709090909094,2.8473709090909094,62.64216
463.5,2998.72,11.044,True,62.61948,2.84634,2.8473709090909094,62.64216
463.6,2998.72,11.044,True,62.61948,2.84634,2.8473709090909094,62.64216
463.7,2998.72,11.044,True,62.61948,2.84634,2.8473709090909094,62.64216
463.8,2998.72,11.044,True,62.61948,2.84634,2.8476286363636363,62.64783
463.9,2998.72,11.049,True,62.64783,2.8476286363636363,2.8476286363636363,62.64783
464.0,2998.72,11.049,True,62.64783,2.8476286363636363,2.8476286363636363,62.64783
464.1,2998.72,11.049,True,62.64783,2.8476286363636363,2.848144090909091,62.65917
464.2,2998.72,11.094,True,62.90298,2.8592263636363633,2.848144090909091,62.65917
464.3,2998.72,11.054,True,62.67618,2.8489172727272725,2.848144090909091,62.65917
464.4,2998.72,11.051,True,62.65917,2.848144090909091,2.848144090909091,62.65917
464.5,2998.72,11.051,True,62.65917,2.848144090909091,2.848144090909091,62.65917
464.6,2998.72,11.099,True,62.93133,2.860515,2.848144090909091,62.65917
464.7,2998.72,11.099,True,62.93133,2.860515,2.848144090909091,62.65917
464.8,2998.72,11.099,True,62.93133,2.860515,2.848144090909091,62.65917
464.9,2998.72,11.053,True,62.67051000000001,2.848659545454546,2.848659545454546,62.67051000000001
465.0,2998.72,11.051,True,62.65917,2.848144090909091,2.848659545454546,62.67051000000001
465.1,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8489172727272725,62.67618
465.2,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8584531818181818,62.88596999999999
465.3,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8584531818181818,62.88596999999999
465.4,2998.72,11.092,True,62.89164,2.8587109090909086,2.8584531818181818,62.88596999999999
465.5,2998.72,11.051,True,62.65917,2.848144090909091,2.8584531818181818,62.88596999999999
465.6,2998.72,11.051,True,62.65917,2.848144090909091,2.8584531818181818,62.88596999999999
465.7,2998.72,11.051,True,62.65917,2.848144090909091,2.8584531818181818,62.88596999999999
465.8,2998.72,11.051,True,62.65917,2.848144090909091,2.8584531818181818,62.88596999999999
465.9,2998.72,11.051,True,62.65917,2.848144090909091,2.8584531818181818,62.88596999999999
466.0,2998.72,11.098,True,62.92566,2.860257272727273,2.8584531818181818,62.88596999999999
466.1,2998.72,11.098,True,62.92566,2.860257272727273,2.8584531818181818,62.88596999999999
466.2,2998.72,11.098,True,62.92566,2.860257272727273,2.8584531818181818,62.88596999999999
466.3,2998.72,11.098,True,62.92566,2.860257272727273,2.8584531818181818,62.88596999999999
466.4,2998.72,11.094,True,62.90298,2.8592263636363633,2.8584531818181818,62.88596999999999
466.5,2998.72,11.098,True,62.92566,2.860257272727273,2.8584531818181818,62.88596999999999
466.6,2998.72,11.098,True,62.92566,2.860257272727273,2.8584531818181818,62.88596999999999
466.7,2998.72,11.098,True,62.92566,2.860257272727273,2.8584531818181818,62.88596999999999
466.8,2998.72,11.098,True,62.92566,2.860257272727273,2.8584531818181818,62.88596999999999
466.9,2998.72,11.098,True,62.92566,2.860257272727273,2.8584531818181818,62.88596999999999
467.0,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8584531818181818,62.88596999999999
467.1,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8587109090909086,62.89164
467.2,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8587109090909086,62.89164
467.3,2998.72,11.099,True,62.93133,2.860515,2.8584531818181818,62.88596999999999
467.4,2998.72,11.099,True,62.93133,2.860515,2.8584531818181818,62.88596999999999
467.5,2998.72,11.099,True,62.93133,2.860515,2.8584531818181818,62.88596999999999
467.6,2998.72,11.099,True,62.93133,2.860515,2.8584531818181818,62.88596999999999
467.7,2998.72,11.094,True,62.90298,2.8592263636363633,2.8584531818181818,62.88596999999999
467.8,2998.72,11.094,True,62.90298,2.8592263636363633,2.8584531818181818,62.88596999999999
467.9,2998.72,11.094,True,62.90298,2.8592263636363633,2.8584531818181818,62.88596999999999
468.0,2998.72,11.051,True,62.65917,2.848144090909091,2.8584531818181818,62.88596999999999
468.1,2998.72,11.051,True,62.65917,2.848144090909091,2.8584531818181818,62.88596999999999
468.2,2998.72,11.092,True,62.89164,2.8587109090909086,2.8584531818181818,62.88596999999999
468.3,2998.72,11.052,True,62.66484,2.848401818181818,2.8587109090909086,62.89164
468.4,2998.72,11.052,True,62.66484,2.848401818181818,2.8587109090909086,62.89164
468.5,2998.72,11.092,True,62.89164,2.8587109090909086,2.8587109090909086,62.89164
468.6,2998.72,11.052,True,62.66484,2.848401818181818,2.8587109090909086,62.89164
468.7,2998.72,11.052,True,62.66484,2.848401818181818,2.8587109090909086,62.89164
468.8,2998.72,11.052,True,62.66484,2.848401818181818,2.8587109090909086,62.89164
468.9,2998.72,11.052,True,62.66484,2.848401818181818,2.8587109090909086,62.89164
469.0,2998.72,11.052,True,62.66484,2.848401818181818,2.8587109090909086,62.89164
469.1,2998.72,11.092,True,62.89164,2.8587109090909086,2.8587109090909086,62.89164
469.2,2998.72,11.052,True,62.66484,2.848401818181818,2.8587109090909086,62.89164
469.3,2998.72,11.051,True,62.65917,2.848144090909091,2.8587109090909086,62.89164
469.4,2998.72,11.051,True,62.65917,2.848144090909091,2.8587109090909086,62.89164
469.5,2998.72,11.093,True,62.89731,2.8589686363636364,2.8587109090909086,62.89164
469.6,2998.72,11.093,True,62.89731,2.8589686363636364,2.8587109090909086,62.89164
469.7,2998.72,11.099,True,62.93133,2.860515,2.8587109090909086,62.89164
469.8,2998.72,11.049,True,62.64783,2.8476286363636363,2.8589686363636364,62.89731
469.9,2998.72,11.049,True,62.64783,2.8476286363636363,2.8589686363636364,62.89731
470.0,2998.72,11.049,True,62.64783,2.8476286363636363,2.8589686363636364,62.89731
470.1,2998.72,11.049,True,62.64783,2.8476286363636363,2.8589686363636364,62.89731
470.2,2998.72,11.047,True,62.63649,2.8471131818181816,2.8589686363636364,62.89731
470.3,2998.72,11.047,True,62.63649,2.8471131818181816,2.8589686363636364,62.89731
470.4,2998.72,11.047,True,62.63649,2.8471131818181816,2.8589686363636364,62.89731
470.5,2998.72,11.099,True,62.93133,2.860515,2.8589686363636364,62.89731
470.6,2998.72,11.099,True,62.93133,2.860515,2.8589686363636364,62.89731
470.7,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8589686363636364,62.89731
470.8,2998.72,11.099,True,62.93133,2.860515,2.8589686363636364,62.89731
470.9,2998.72,11.09,True,62.8803,2.858195454545454,2.8589686363636364,62.89731
471.0,2998.72,11.09,True,62.8803,2.858195454545454,2.8589686363636364,62.89731
471.1,2998.72,11.093,True,62.89731,2.8589686363636364,2.8589686363636364,62.89731
471.2,2998.72,11.093,True,62.89731,2.8589686363636364,2.8589686363636364,62.89731
471.3,2998.72,11.099,True,62.93133,2.860515,2.8589686363636364,62.89731
471.4,2998.72,11.099,True,62.93133,2.860515,2.8589686363636364,62.89731
471.5,2998.72,11.099,True,62.93133,2.860515,2.8589686363636364,62.89731
471.6,2998.72,11.099,True,62.93133,2.860515,2.8589686363636364,62.89731
471.7,2998.72,11.099,True,62.93133,2.860515,2.8589686363636364,62.89731
471.8,2998.72,11.099,True,62.93133,2.860515,2.8589686363636364,62.89731
471.9,2998.72,11.099,True,62.93133,2.860515,2.8589686363636364,62.89731
472.0,2998.72,11.099,True,62.93133,2.860515,2.8589686363636364,62.89731
472.1,2998.72,11.099,True,62.93133,2.860515,2.8589686363636364,62.89731
472.2,2998.72,11.099,True,62.93133,2.860515,2.8589686363636364,62.89731
472.3,2998.72,11.099,True,62.93133,2.860515,2.8584531818181818,62.88596999999999
472.4,2998.72,11.099,True,62.93133,2.860515,2.8584531818181818,62.88596999999999
472.5,2998.72,11.099,True,62.93133,2.860515,2.8584531818181818,62.88596999999999
472.6,2998.72,11.099,True,62.93133,2.860515,2.8584531818181818,62.88596999999999
472.7,2998.72,11.098,True,62.92566,2.860257272727273,2.8584531818181818,62.88596999999999
472.8,2998.72,11.098,True,62.92566,2.860257272727273,2.8584531818181818,62.88596999999999
472.9,2998.72,11.098,True,62.92566,2.860257272727273,2.8584531818181818,62.88596999999999
473.0,2998.72,11.098,True,62.92566,2.860257272727273,2.8584531818181818,62.88596999999999
473.1,2998.72,11.049,True,62.64783,2.8476286363636363,2.8584531818181818,62.88596999999999
473.2,2998.72,11.049,True,62.64783,2.8476286363636363,2.8584531818181818,62.88596999999999
473.3,2998.72,11.049,True,62.64783,2.8476286363636363,2.8589686363636364,62.89731
473.4,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8589686363636364,62.89731
473.5,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8589686363636364,62.89731
473.6,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8592263636363633,62.90298
473.7,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8592263636363633,62.90298
473.8,2998.72,11.098,True,62.92566,2.860257272727273,2.8592263636363633,62.90298
473.9,2998.72,11.098,True,62.92566,2.860257272727273,2.8592263636363633,62.90298
474.0,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8592263636363633,62.90298
474.1,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8584531818181818,62.88596999999999
474.2,2998.72,11.048,True,62.64216,2.8473709090909094,2.8584531818181818,62.88596999999999
474.3,2998.72,11.048,True,62.64216,2.8473709090909094,2.8584531818181818,62.88596999999999
474.4,2998.72,11.048,True,62.64216,2.8473709090909094,2.8584531818181818,62.88596999999999
474.5,2998.72,11.048,True,62.64216,2.8473709090909094,2.8584531818181818,62.88596999999999
474.6,2998.72,11.048,True,62.64216,2.8473709090909094,2.8584531818181818,62.88596999999999
474.7,2998.72,11.048,True,62.64216,2.8473709090909094,2.8584531818181818,62.88596999999999
474.8,2998.72,11.048,True,62.64216,2.8473709090909094,2.8584531818181818,62.88596999999999
474.9,2998.72,11.048,True,62.64216,2.8473709090909094,2.8584531818181818,62.88596999999999
475.0,2998.72,11.048,True,62.64216,2.8473709090909094,2.8584531818181818,62.88596999999999
475.1,2998.72,11.048,True,62.64216,2.8473709090909094,2.8584531818181818,62.88596999999999
475.2,2998.72,11.048,True,62.64216,2.8473709090909094,2.8584531818181818,62.88596999999999
475.3,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8584531818181818,62.88596999999999
475.4,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8584531818181818,62.88596999999999
475.5,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8584531818181818,62.88596999999999
475.6,2998.72,11.094,True,62.90298,2.8592263636363633,2.8584531818181818,62.88596999999999
475.7,2998.72,11.094,True,62.90298,2.8592263636363633,2.8584531818181818,62.88596999999999
475.8,2998.72,11.094,True,62.90298,2.8592263636363633,2.8584531818181818,62.88596999999999
475.9,2998.72,11.094,True,62.90298,2.8592263636363633,2.8584531818181818,62.88596999999999
476.0,2998.72,11.098,True,62.92566,2.860257272727273,2.8584531818181818,62.88596999999999
476.1,2998.72,11.098,True,62.92566,2.860257272727273,2.8584531818181818,62.88596999999999
476.2,2998.72,11.098,True,62.92566,2.860257272727273,2.8584531818181818,62.88596999999999
476.3,2998.72,11.098,True,62.92566,2.860257272727273,2.8584531818181818,62.88596999999999
476.4,2998.72,11.049,True,62.64783,2.8476286363636363,2.8584531818181818,62.88596999999999
476.5,2998.72,11.049,True,62.64783,2.8476286363636363,2.8584531818181818,62.88596999999999
476.6,2998.72,11.049,True,62.64783,2.8476286363636363,2.8589686363636364,62.89731
476.7,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8592263636363633,62.90298
476.8,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8592263636363633,62.90298
476.9,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8592263636363633,62.90298
477.0,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8592263636363633,62.90298
477.1,2998.72,11.099,True,62.93133,2.860515,2.8592263636363633,62.90298
477.2,2998.72,11.093,True,62.89731,2.8589686363636364,2.8592263636363633,62.90298
477.3,2998.72,11.094,True,62.90298,2.8592263636363633,2.8592263636363633,62.90298
477.4,2998.72,11.094,True,62.90298,2.8592263636363633,2.8592263636363633,62.90298
477.5,2998.72,11.094,True,62.90298,2.8592263636363633,2.8592263636363633,62.90298
477.6,2998.72,11.094,True,62.90298,2.8592263636363633,2.8592263636363633,62.90298
477.7,2998.72,11.098,True,62.92566,2.860257272727273,2.8592263636363633,62.90298
477.8,2998.72,11.098,True,62.92566,2.860257272727273,2.859999545454545,62.91999
477.9,2998.72,11.098,True,62.92566,2.860257272727273,2.859999545454545,62.91999
478.0,2998.72,11.098,True,62.92566,2.860257272727273,2.859999545454545,62.91999
478.1,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.859999545454545,62.91999
478.2,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.859999545454545,62.91999
478.3,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.859999545454545,62.91999
478.4,2998.72,11.098,True,62.92566,2.860257272727273,2.859999545454545,62.91999
478.5,2998.72,11.098,True,62.92566,2.860257272727273,2.859999545454545,62.91999
478.6,2998.72,11.098,True,62.92566,2.860257272727273,2.859999545454545,62.91999
478.7,2998.72,11.098,True,62.92566,2.860257272727273,2.8592263636363633,62.90298
478.8,2998.72,11.098,True,62.92566,2.860257272727273,2.8592263636363633,62.90298
478.9,2998.72,11.098,True,62.92566,2.860257272727273,2.8592263636363633,62.90298
479.0,2998.72,11.098,True,62.92566,2.860257272727273,2.859999545454545,62.91999
479.1,2998.72,11.098,True,62.92566,2.860257272727273,2.859999545454545,62.91999
479.2,2998.72,11.098,True,62.92566,2.860257272727273,2.859999545454545,62.91999
479.3,2998.72,11.098,True,62.92566,2.860257272727273,2.859999545454545,62.91999
479.4,2998.72,11.098,True,62.92566,2.860257272727273,2.860257272727273,62.92566
479.5,2998.72,11.098,True,62.92566,2.860257272727273,2.860257272727273,62.92566
479.6,2998.72,11.098,True,62.92566,2.860257272727273,2.860257272727273,62.92566
479.7,2998.72,11.098,True,62.92566,2.860257272727273,2.859999545454545,62.91999
479.8,2998.72,11.098,True,62.92566,2.860257272727273,2.859999545454545,62.91999
479.9,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.859999545454545,62.91999
480.0,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.859999545454545,62.91999
480.1,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.859999545454545,62.91999
480.2,2998.72,11.097,True,62.91999,2.859999545454545,2.859999545454545,62.91999
480.3,2998.72,11.097,True,62.91999,2.859999545454545,2.859999545454545,62.91999
480.4,2998.72,11.097,True,62.91999,2.859999545454545,2.859999545454545,62.91999
480.5,2998.72,11.094,True,62.90298,2.8592263636363633,2.8592263636363633,62.90298
480.6,2998.72,11.094,True,62.90298,2.8592263636363633,2.8592263636363633,62.90298
480.7,2998.72,11.094,True,62.90298,2.8592263636363633,2.8592263636363633,62.90298
480.8,2998.72,11.094,True,62.90298,2.8592263636363633,2.8592263636363633,62.90298
480.9,2998.72,11.094,True,62.90298,2.8592263636363633,2.8592263636363633,62.90298
481.0,2998.72,11.094,True,62.90298,2.8592263636363633,2.8592263636363633,62.90298
481.1,2998.72,11.094,True,62.90298,2.8592263636363633,2.8592263636363633,62.90298
481.2,2998.72,11.094,True,62.90298,2.8592263636363633,2.8592263636363633,62.90298
481.3,2998.72,11.098,True,62.92566,2.860257272727273,2.8592263636363633,62.90298
481.4,2998.72,11.098,True,62.92566,2.860257272727273,2.8592263636363633,62.90298
481.5,2998.72,11.098,True,62.92566,2.860257272727273,2.8592263636363633,62.90298
481.6,2998.72,11.091,True,62.88596999999999,2.8584531818181818,2.8592263636363633,62.90298
